_id,created_at,image_url,outcome_name,phone,price,updated_at
64f2cc9415ad222189e7f09b,2023-09-02T05:48:04.193Z,,air mineral,85ac8ce0c496a989ec187b9b20522845fe219dce87bb7bd6d505aee009dbdd4d,5000,2023-09-02T05:48:04.193Z
64f2d0a115ad222189e7f09c,2023-09-02T06:05:21.248Z,,senar,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,2000,2023-09-02T06:05:21.248Z
64f2d0b015ad222189e7f09d,2023-09-02T06:05:36.977Z,,ngopi,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,21000,2023-09-02T06:05:36.977Z
64f2d20115ad222189e7f09e,2023-09-02T06:11:13.070Z,,makan + kopi,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,13000,2023-09-02T06:11:13.070Z
64f2d22215ad222189e7f09f,2023-09-02T06:11:46.052Z,,gocar,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,17000,2023-09-02T06:11:46.052Z
64f2d5c215ad222189e7f0a0,2023-09-02T06:27:14.933Z,,makan,e8090332b4f50fae93c1959a252b212ebc92f188b9f1a8408905504d2b139481,20000,2023-09-02T06:27:14.933Z
64f2def1efed16501dc46531,2023-09-02T07:06:25.851Z,,2919e2a4dbb69d7712708a56ed7c46e2e8532c3e5c19ca01b84585f271963faa,b6afe9f6f16270fefe9966b399e8da369ab67db97d1733660a52e30ef2433db5,247000,2023-09-02T07:06:25.851Z
64f2df77efed16501dc46533,2023-09-02T07:08:39.922Z,,b124ce84936b53966f9f258cf5da5813ae67adbd447d750cfc29962322801ca4,db70a685001aa3331a04686eed8e04e0a1666b65883868de2cbd49d6249b2109,7000,2023-09-02T07:08:39.922Z
64f2df7cefed16501dc46534,2023-09-02T07:08:44.853Z,,ad60d15ebd4933755e7d7101ce030ca930a0a19126052499534d9be73acec872,db70a685001aa3331a04686eed8e04e0a1666b65883868de2cbd49d6249b2109,8000,2023-09-02T07:08:44.853Z
64f2df90efed16501dc46535,2023-09-02T07:09:04.952Z,,f0025bf2f1b1a2f073394d25024a5a4d248d2ba95bd7e3e830d69db6e7792dbd,d366490115afbb7e42d4aa921f030ff595b50aaedc3b9f5be4c42331760577e3,10000,2023-09-02T07:09:04.952Z
64f2e165efed16501dc46536,2023-09-02T07:16:53.404Z,,87861591b944c680887b0349678314257bcbf67dfba694aa5948a82e6bb65be1,d366490115afbb7e42d4aa921f030ff595b50aaedc3b9f5be4c42331760577e3,10000,2023-09-02T07:16:53.404Z
64f2e2f320ec8743d478ff3e,2023-09-01T07:09:04.952Z,,f0025bf2f1b1a2f073394d25024a5a4d248d2ba95bd7e3e830d69db6e7792dbd,d366490115afbb7e42d4aa921f030ff595b50aaedc3b9f5be4c42331760577e3,10000,2023-09-01T07:09:04.952Z
64f2e37020ec8743d478ff3f,2023-08-31T07:09:04.952Z,,f0025bf2f1b1a2f073394d25024a5a4d248d2ba95bd7e3e830d69db6e7792dbd,d366490115afbb7e42d4aa921f030ff595b50aaedc3b9f5be4c42331760577e3,10000,2023-08-31T07:09:04.952Z
64f2e47cefed16501dc46538,2023-09-02T07:30:04.975Z,,abaa56b33eb376d828823fedd3b14441d19a5bd4d57b998eb28ed7fa50d309f5,b3f76228e1995f225d37afd7ceca1da73c4b6171ce6a48b421c5e165619b619f,100000,2023-09-02T07:30:04.975Z
64f2e6b6efed16501dc46539,2023-09-02T07:39:34.911Z,,e8814612dc1798a52c630dc0f29a22ec286a6e202f12f2b604e58369c7d2be77,db70a685001aa3331a04686eed8e04e0a1666b65883868de2cbd49d6249b2109,7500,2023-09-02T07:39:34.911Z
64f2e6c0efed16501dc4653a,2023-09-02T07:39:44.751Z,,b2342fa632ac07bb4f1afd9de694d7274f40c320a1e17768edaade76db9c3996,db70a685001aa3331a04686eed8e04e0a1666b65883868de2cbd49d6249b2109,6000,2023-09-02T07:39:44.751Z
64f2ec53322ce4213e644621,2023-09-02T08:03:31.947Z,,mangan,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,5000,2023-09-02T08:03:31.947Z
64f2edf4322ce4213e644623,2023-09-02T08:10:28.965Z,,makan,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,8000,2023-09-02T08:10:28.965Z
64f2ee05322ce4213e644624,2023-09-02T08:10:45.563Z,,cukur rambut,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,30000,2023-09-02T08:10:45.563Z
64f2ee11322ce4213e644626,2023-09-02T08:10:57.796Z,,makan siang,a37f590c33bde98de39d8cac3bd8858f58db3c8d56312444fb6560d92ce895df,5000,2023-09-02T08:10:57.796Z
64f2f1eb8a0f7f1e2213a88e,2023-09-02T08:27:23.420Z,,Liquid Ice Cream,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,124000,2023-09-02T08:29:01.863Z
64f2f1f08a0f7f1e2213a88f,2023-09-02T08:27:28.653Z,46857abf-74e4-4c69-b0a8-6050ce06ad82.jpeg,[NOTA JOGJA BILLIARD] Air Mineral,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,6000,2023-09-02T08:27:28.653Z
64f2f1f08a0f7f1e2213a890,2023-09-02T08:27:28.654Z,46857abf-74e4-4c69-b0a8-6050ce06ad82.jpeg,[NOTA JOGJA BILLIARD] Sprite,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,9100,2023-09-02T08:27:28.654Z
64f2f2178a0f7f1e2213a892,2023-09-02T08:28:07.675Z,,maxim,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,9000,2023-09-02T08:28:07.675Z
64f2f4d0d88d2d6038e5dd7a,2023-09-02T08:39:44.925Z,,kuota,9207d99276f905b9962b5fdae7ffa27e7755eff4b3b2b8063aa893d715eb4e88,11000,2023-09-02T08:39:44.925Z
64f2f56fd88d2d6038e5dd7b,2023-09-02T08:42:23.089Z,45cf0ec4-f060-41f4-95f0-da60d46d6118.jpeg,[NOTA JOGJA BILLIARD] Air Mineral,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,0,2023-09-02T08:42:23.089Z
64f2f56fd88d2d6038e5dd7c,2023-09-02T08:42:23.089Z,45cf0ec4-f060-41f4-95f0-da60d46d6118.jpeg,[NOTA JOGJA BILLIARD] Sprite,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,0,2023-09-02T08:42:23.089Z
64f2f6c1915cfccbd496847e,2023-09-02T08:48:01.739Z,6ad2a0e4-0393-419e-a183-f4ede566a7af.jpeg,[NOTA JOGJA BILLIARD] Air Mineral,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,6000,2023-09-02T08:48:01.739Z
64f2f6c1915cfccbd496847f,2023-09-02T08:48:01.739Z,6ad2a0e4-0393-419e-a183-f4ede566a7af.jpeg,[NOTA JOGJA BILLIARD] Sprite,3136b4b3710201f856e5c1bcb358d7a2dc1c908274f413f78f193d7e6fb8870b,9100,2023-09-02T08:48:01.739Z
64f2f91e915cfccbd4968482,2023-09-02T08:58:06.013Z,,Sanyo,650e600a98bb2441a59ecfccbb6829d46b0c7c0c1a9d999dc3658e11d2908a98,577000,2023-09-02T08:58:06.013Z
64f2f928915cfccbd4968483,2023-09-02T08:58:16.326Z,,rokok,ab3ae753b833a3ddf8efbf029f7b66ea274237cadbf1aa6217468272dd6193a6,22500,2023-09-02T08:58:16.326Z
64f2f932915cfccbd4968484,2023-09-02T08:58:26.230Z,,bensin,650e600a98bb2441a59ecfccbb6829d46b0c7c0c1a9d999dc3658e11d2908a98,15000,2023-09-02T08:58:26.230Z
64f2fa13915cfccbd4968486,2023-09-02T09:02:11.248Z,,Bakso,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,20000,2023-09-02T09:02:11.248Z
64f2fa47915cfccbd4968487,2023-09-02T09:03:03.453Z,b839a7c6-cf4e-440a-8497-955273a2bb0c.jpeg,[NOTA JOGJA BILLIARD] Air Mineral,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,6000,2023-09-02T09:03:03.453Z
64f2fa47915cfccbd4968488,2023-09-02T09:03:03.453Z,b839a7c6-cf4e-440a-8497-955273a2bb0c.jpeg,[NOTA JOGJA BILLIARD] Sprite,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,9100,2023-09-02T09:03:03.453Z
64f30038915cfccbd4968489,2023-09-02T09:28:24.736Z,,gojek,472eddb354cbfcaeb64b8178227d9c9e041a7351f23470964ee7f312e568c526,15000,2023-09-02T09:28:24.736Z
64f3039e1883d52a95991372,2023-09-02T09:42:54.556Z,,tes psikolog,8093ea9e93751c28b337b79de9cc196d2f527943d382d0eccf90afd505ffe8f2,37000,2023-09-02T09:42:54.556Z
64f303ae1883d52a95991373,2023-09-02T09:43:10.557Z,,SIm perpanjang,8093ea9e93751c28b337b79de9cc196d2f527943d382d0eccf90afd505ffe8f2,108000,2023-09-02T09:44:03.471Z
64f3054d1883d52a95991378,2023-09-02T09:50:05.522Z,,jajan kue,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,51000,2023-09-02T09:50:05.522Z
64f305561883d52a95991379,2023-09-02T09:50:14.460Z,,jajan kopi dan roti,980fa7254c0daa2153fa5f1e904ca305afae8852f4756ef1f513080141c7f7d9,61000,2023-09-02T09:50:14.460Z
64f305f81883d52a9599137b,2023-09-02T09:52:56.594Z,,bandar jakarta,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,85800,2023-09-02T09:52:56.594Z
64f306061883d52a9599137c,2023-09-02T09:53:10.386Z,,laundry,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,55300,2023-09-02T09:53:10.386Z
64f3095e1883d52a9599137e,2023-09-02T10:07:26.099Z,,E toll,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,50000,2023-09-02T10:07:26.099Z
64f309911883d52a9599137f,2023-09-02T10:08:17.291Z,,Bakso Ayam,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,25000,2023-09-02T10:08:17.291Z
64f30a141883d52a95991382,2023-09-02T10:10:28.972Z,,kertas buram,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,28500,2023-09-02T10:10:28.972Z
64f30a1d1883d52a95991383,2023-09-02T10:10:37.956Z,,penjepit,3731e7d5f523bb04a97b85839af3a5a7fae1231113010174b8c3100f18611c06,3000,2023-09-02T10:10:37.956Z
64f3108d1883d52a95991386,2023-09-02T10:38:05.764Z,,makan siang,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,22000,2023-09-02T10:38:05.764Z
64f310ac1883d52a95991387,2023-09-02T10:38:36.172Z,,rokok separo dan rinso,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,20000,2023-09-02T10:38:36.172Z
64f3180b1883d52a95991389,2023-09-02T11:10:03.815Z,,makan siang,34d82668577978863df82be9db1f49ab19d38e9b5e5e522743de2bde37afac4e,28000,2023-09-02T11:10:03.815Z
64f3231d1883d52a9599138a,2023-09-02T11:57:17.858Z,,Nasi goreng,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,13000,2023-09-02T11:57:17.858Z
64f3232e1883d52a9599138b,2023-09-02T11:57:34.452Z,,Es teh,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,2000,2023-09-02T11:57:34.452Z
64f3250b1883d52a9599138d,2023-09-02T12:05:31.168Z,,bensin,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,22000,2023-09-02T12:05:31.168Z
64f325151883d52a9599138e,2023-09-02T12:05:41.260Z,,parkir,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,2000,2023-09-02T12:05:41.260Z
64f326b51883d52a9599138f,2023-09-02T12:12:37.225Z,,Nasi goreng,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,12000,2023-09-02T12:12:37.225Z
64f3273c1883d52a95991392,2023-09-02T12:14:52.532Z,,Makan malam,751f6dd78ed6ab158701c7236d6b7b5657ee4b50c62b1d240ff4599b29d05781,12000,2023-09-02T12:14:52.532Z
64f32a021883d52a95991395,2023-09-02T12:26:42.727Z,,kouta,edcbbb1bee785aa3073fe26bba59a2a501a95dfbe1a8856b23056181adb701ca,100999,2023-09-02T12:26:42.727Z
64f32c6c1883d52a95991398,2023-09-02T12:37:00.536Z,,duit keluar,68885f479510b2bec4fdf554c2c84fba0132c6f54c6cdf90dfa9c94302e8a46c,100000,2023-09-02T12:37:00.536Z
64f32c8b1883d52a95991399,2023-09-02T12:37:31.340Z,,duit keluar,68885f479510b2bec4fdf554c2c84fba0132c6f54c6cdf90dfa9c94302e8a46c,100000,2023-09-02T12:37:31.340Z
64f32c8d1883d52a9599139a,2023-09-02T12:37:33.802Z,,omija,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,22100,2023-09-02T12:37:33.802Z
64f330ab1883d52a9599139c,2023-09-02T12:55:07.238Z,bb15fff1-7a06-472f-b3ae-18f66d418c5d.jpeg,"[FRESH KL AMPOK] TWIZZ GREEN CR.16'S",7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,23500,2023-09-02T12:56:05.911Z
64f330ab1883d52a9599139d,2023-09-02T12:55:07.238Z,bb15fff1-7a06-472f-b3ae-18f66d418c5d.jpeg,[FRESH KL AMPOK] GOOD DAY AVCDO/D 250,7fce973727340793bd4dcdbe0f42709640ac9e7d838fe77aa71f6ab777f13fed,7500,2023-09-02T12:55:07.238Z
64f330d71883d52a9599139e,2023-09-02T12:55:51.807Z,,beli bensin,a6710fc0c2e4c0b4a9788057a3e5f1ea33e66678f0d68ce98589f622e7e524e7,200000,2023-09-02T12:55:51.807Z
64f330f41883d52a9599139f,2023-09-02T12:56:20.053Z,,baso,a6710fc0c2e4c0b4a9788057a3e5f1ea33e66678f0d68ce98589f622e7e524e7,20000,2023-09-02T12:56:20.053Z
64f3320c1883d52a959913a0,2023-09-02T13:01:00.540Z,,mart,202ebb6222806badfa2bb040d273a8a1f6c5e32ed0fa49d32916351fc2582e2f,51000,2023-09-02T13:01:00.540Z
64f336b31883d52a959913a1,2023-09-02T13:20:51.986Z,,bacang,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,65000,2023-09-02T13:20:51.986Z
64f336ca1883d52a959913a2,2023-09-02T13:21:14.015Z,,dumdum,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,31000,2023-09-02T13:21:14.015Z
64f3371f1883d52a959913a4,2023-09-02T13:22:39.437Z,,enervon c,efe1f739e1d82b076d948ecef806419aa202f957b23f18284e23880dada42b07,5000,2023-09-02T13:22:39.437Z
64f345241883d52a959913a5,2023-09-02T14:22:28.685Z,,Aqua,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,20000,2023-09-02T14:22:28.685Z
64f3452d1883d52a959913a6,2023-09-02T14:22:37.231Z,,cumi,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,55000,2023-09-02T14:22:37.231Z
64f347621883d52a959913a8,2023-09-02T14:32:02.045Z,,grab,ac696431704d94dacbd0411cbd8e0c4c7927f253ff293464363b71af66dd1c28,17000,2023-09-02T14:32:02.045Z
64f3479a1883d52a959913a9,2023-09-02T14:32:58.202Z,,rumah hantu,ac696431704d94dacbd0411cbd8e0c4c7927f253ff293464363b71af66dd1c28,35000,2023-09-02T14:32:58.202Z
64f349211883d52a959913ab,2023-09-02T14:39:29.570Z,,warteg,b79be8f922b23e76e97d2ddaa6b51bdeb3d7c14ef390c56a46ebe8b42cfb9e43,19000,2023-09-02T14:39:29.570Z
64f34b7c1883d52a959913ac,2023-09-02T14:49:32.244Z,,pecel lele and sate,b79be8f922b23e76e97d2ddaa6b51bdeb3d7c14ef390c56a46ebe8b42cfb9e43,43000,2023-09-02T14:49:32.244Z
64f352791883d52a959913ae,2023-09-02T15:19:21.220Z,,raja ayam geprek,c0a6d605cb467c051327f40f164fd69196f65617b8dc37d4db9a8c9a15e51caa,11000,2023-09-02T15:19:21.220Z
64f358191883d52a959913af,2023-09-02T15:43:21.388Z,,toilet(2*),edcbbb1bee785aa3073fe26bba59a2a501a95dfbe1a8856b23056181adb701ca,4000,2023-09-02T15:43:21.388Z
64f35e3a1883d52a959913b0,2023-09-02T16:09:30.502Z,,mie,34d82668577978863df82be9db1f49ab19d38e9b5e5e522743de2bde37afac4e,10000,2023-09-02T16:09:30.502Z
64f35e481883d52a959913b1,2023-09-02T16:09:44.443Z,,kelapa muda,34d82668577978863df82be9db1f49ab19d38e9b5e5e522743de2bde37afac4e,700,2023-09-02T16:09:44.443Z
64f3637a1883d52a959913b3,2023-09-02T16:31:54.152Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] LMEN LFOGR200ML,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,14000,2023-09-02T16:31:54.152Z
64f3637a1883d52a959913b4,2023-09-02T16:31:54.152Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] HILO SC CK200NL Disc. -8.600,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,8600,2023-09-02T16:31:54.152Z
64f3637a1883d52a959913b7,2023-09-02T16:31:54.153Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] KP BRD M 0.015,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,200,2023-09-02T16:31:54.153Z
64f3637a1883d52a959913b8,2023-09-02T16:31:54.153Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] KP BRD M 0.015,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,200,2023-09-02T16:31:54.153Z
64f3637a1883d52a959913b6,2023-09-02T16:31:54.153Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] CRYST AIR 1.5L,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,5900,2023-09-02T16:31:54.153Z
64f3637a1883d52a959913b5,2023-09-02T16:31:54.152Z,e326f36f-fd8c-44a9-b987-202455aff836.jpeg,[ALFAMART KYAI MAJA] ALFAMRT ECO PB,b3fcbe289b70e25b3c50486628ceb9af6216f830ab547c563d70c856ea26a300,1800,2023-09-02T16:31:54.152Z
64f36af41883d52a959913b9,2023-09-02T17:03:48.358Z,,es kopi + air,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,29000,2023-09-02T17:03:48.358Z
64f36afe1883d52a959913ba,2023-09-02T17:03:58.884Z,,palkir,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,5000,2023-09-02T17:03:58.884Z
64f36b101883d52a959913bb,2023-09-02T17:04:16.008Z,,rokok separo,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,14000,2023-09-02T17:04:16.008Z
64f38c4f1883d52a959913bc,2023-09-02T19:26:07.873Z,,makan,aaeb9d182fd17902289af824e07db8e086c880b88b715581607b027e8c229918,17000,2023-09-02T19:26:07.873Z
64f38ff21883d52a959913be,2023-09-02T19:41:38.655Z,,"nasgor 80000
#lapor coffeshop 90000
#bensin 80000
#lapor bengkel 140000
#lapor roko",c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,25000,2023-09-02T19:41:38.655Z
64f390461883d52a959913bf,2023-09-02T19:43:02.993Z,,"nasgor 80000
#lapor coffeshop 90000
#bensin 80000
#lapor bengkel 1400000
#lapor roko",c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,25000,2023-09-02T19:43:02.993Z
64f3905e1883d52a959913c0,2023-09-02T19:43:26.652Z,,nasgor,c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,80000,2023-09-02T19:43:26.652Z
64f3906e1883d52a959913c1,2023-09-02T19:43:42.036Z,,bensin,c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,80000,2023-09-02T19:43:42.036Z
64f390821883d52a959913c2,2023-09-02T19:44:02.450Z,,coffeshop,c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,90000,2023-09-02T19:44:02.450Z
64f3908a1883d52a959913c3,2023-09-02T19:44:10.148Z,,bengkel,c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,140000,2023-09-02T19:44:10.148Z
64f3909c1883d52a959913c4,2023-09-02T19:44:28.767Z,,tukang las,c8a8a2a030a83763f7f1c94cb6ded1bc8f9972028f089006306b0f351620888e,50000,2023-09-02T19:44:28.767Z
64f3cdd81883d52a959913c5,2023-09-03T00:05:44.083Z,,gojek,edcbbb1bee785aa3073fe26bba59a2a501a95dfbe1a8856b23056181adb701ca,25795,2023-09-03T00:05:44.083Z
64f3e1aa1883d52a959913c6,2023-09-03T01:30:18.494Z,,Kondangan,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,100000,2023-09-03T01:30:18.494Z
64f3e1b91883d52a959913c7,2023-09-03T01:30:33.826Z,,Batre Mobil,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,50000,2023-09-03T01:30:33.826Z
64f3e2fb1883d52a959913c8,2023-09-03T01:35:55.691Z,,Pesawat Paman,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,644824,2023-09-03T01:35:55.691Z
64f3e31d1883d52a959913c9,2023-09-03T01:36:29.754Z,,traveloka paylater,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,336137,2023-09-03T01:36:29.754Z
64f3f8331883d52a959913cc,2023-09-03T03:06:27.077Z,,ngeprint,37f852cfb599770c45e6b78886b8e03567ab10280b364c0f45f4408e9309c879,20000,2023-09-03T03:06:27.077Z
64f3f83f1883d52a959913cd,2023-09-03T03:06:39.686Z,,krupuk,37f852cfb599770c45e6b78886b8e03567ab10280b364c0f45f4408e9309c879,5000,2023-09-03T03:06:39.686Z
64f3f8471883d52a959913ce,2023-09-03T03:06:47.126Z,,jajan pasar,37f852cfb599770c45e6b78886b8e03567ab10280b364c0f45f4408e9309c879,9000,2023-09-03T03:06:47.126Z
64f3fa491883d52a959913cf,2023-09-03T03:15:21.992Z,,sejuta jiwa,b79be8f922b23e76e97d2ddaa6b51bdeb3d7c14ef390c56a46ebe8b42cfb9e43,8000,2023-09-03T03:15:21.992Z
64f3ff301883d52a959913d0,2023-09-03T03:36:16.835Z,,golda,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,3000,2023-09-03T03:36:16.835Z
64f3ff3a1883d52a959913d1,2023-09-03T03:36:26.635Z,,popmie,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,6000,2023-09-03T03:36:26.635Z
64f400be1883d52a959913d3,2023-09-03T03:42:54.688Z,,kurnia (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,18000,2023-09-03T03:47:58.073Z
64f400ca1883d52a959913d4,2023-09-03T03:43:06.032Z,,futsal (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,5000,2023-09-03T03:47:50.649Z
64f400cf1883d52a959913d5,2023-09-03T03:43:11.843Z,,sate (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,17000,2023-09-03T03:47:45.053Z
64f400da1883d52a959913d6,2023-09-03T03:43:22.726Z,,galon (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,19000,2023-09-03T03:47:37.892Z
64f401181883d52a959913d7,2023-09-03T03:44:24.150Z,,kopi (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,14000,2023-09-03T03:47:32.856Z
64f401571883d52a959913da,2023-09-03T03:45:27.424Z,,Chimori,85ac8ce0c496a989ec187b9b20522845fe219dce87bb7bd6d505aee009dbdd4d,103000,2023-09-03T03:45:27.424Z
64f401691883d52a959913db,2023-09-03T03:45:45.190Z,,bensin,85ac8ce0c496a989ec187b9b20522845fe219dce87bb7bd6d505aee009dbdd4d,50000,2023-09-03T03:45:45.190Z
64f401741883d52a959913dc,2023-09-03T03:45:56.491Z,,NasGor,85ac8ce0c496a989ec187b9b20522845fe219dce87bb7bd6d505aee009dbdd4d,26000,2023-09-03T03:45:56.491Z
64f401c91883d52a959913dd,2023-09-03T03:47:21.701Z,,makan (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,12000,2023-09-03T03:47:21.701Z
64f404331883d52a959913de,2023-09-03T03:57:39.825Z,,parkir (2 sep),93dba4ee019e71d7a86b350987ff4b57404173ceac147ab695b0a8cb9fd2f8c8,2000,2023-09-03T03:57:54.497Z
64f4066b1883d52a959913e0,2023-09-03T04:07:07.626Z,,jajanalafamart,84cfee15bb09c747d6dcda5275daba5923db0a9ed35cca0356fa2ece97b1f573,71000,2023-09-03T04:07:07.626Z
64f4077b1883d52a959913e1,2023-09-03T04:11:39.513Z,,pentol,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,5000,2023-09-03T04:11:39.513Z
64f4078d1883d52a959913e2,2023-09-03T04:11:57.637Z,,bensin,cf9da8d37b9fe5f331dd3458ed46f54426e2c3b30b0f0604bd395cf7d39d0d98,33000,2023-09-03T04:11:57.637Z
64f40e071883d52a959913e3,2023-09-03T04:39:35.656Z,,self reward,ad03760a61609ab787090e9079e2ee093c1ac6c2a31f6ca719c783d766b2ef0f,100000,2023-09-03T04:39:35.656Z
64f4162d1883d52a959913e4,2023-09-03T05:14:21.638Z,,kopi,376fdecb1419fcec2546deba1fccf4295e3cb38381df73a30d8cf65edc75f2bd,33000,2023-09-03T05:14:21.638Z
64f419e31883d52a959913e5,2023-09-03T05:30:11.468Z,,persembahan,b79be8f922b23e76e97d2ddaa6b51bdeb3d7c14ef390c56a46ebe8b42cfb9e43,5000,2023-09-03T05:30:11.468Z
64f41b691883d52a959913e6,2023-09-03T05:36:41.180Z,,shopee,b10cc2f821462ee80783448f429d2c35ab6df88a31acb078b2ac5f89d2d5729d,618000,2023-09-03T05:36:41.180Z
64f41cd91883d52a959913e8,2023-09-03T05:42:49.903Z,,Selimut,f03a85237afe0b2f15414212e6bd0803cfb8f54d70e97c43d3c308e3a309a492,49252,2023-09-03T05:42:49.903Z
64f41cdf1883d52a959913e9,2023-09-03T05:42:55.023Z,,Bantal,f03a85237afe0b2f15414212e6bd0803cfb8f54d70e97c43d3c308e3a309a492,110000,2023-09-03T05:42:55.023Z
64f4234b1883d52a959913ea,2023-09-03T06:10:19.922Z,,soto bu kini,edcbbb1bee785aa3073fe26bba59a2a501a95dfbe1a8856b23056181adb701ca,15000,2023-09-03T06:10:19.922Z
